variant,query_id,benchmark,assigned_tier,oracle_tier,correct,cost_usd,latency_s,regret_usd
always_strong,mmlu/global_facts/75,mmlu,3,2,0,0.0002625,0.43,0.00019184999999999997
always_strong,mmlu/high_school_computer_science/13,mmlu,3,2,1,0.0004725,0.41,0.00043805
always_strong,mmlu/high_school_computer_science/23,mmlu,3,2,1,0.0003975,0.45,0.00035695000000000003
always_strong,mmlu/high_school_us_history/23,mmlu,3,2,1,0.0006825,0.41,0.0006338499999999999
always_strong,mmlu/high_school_us_history/69,mmlu,3,2,1,0.0008675,0.45,0.00080835
always_strong,mmlu/human_aging/10,mmlu,3,2,1,0.000275,0.43,0.00021110000000000004
always_strong,mmlu/human_aging/103,mmlu,3,2,1,0.00030000000000000003,0.41,0.0002528
always_strong,mmlu/human_aging/80,mmlu,3,2,0,0.0002075,0.43,0.00018475
always_strong,mmlu/human_aging/82,mmlu,3,2,0,0.00022,0.55,0.0001782
always_strong,mmlu/machine_learning/82,mmlu,3,2,1,0.00032750000000000005,0.41,0.00030635000000000005
always_strong,mmlu/machine_learning/90,mmlu,3,2,1,0.000265,0.34,0.00023089999999999997
always_strong,mmlu/philosophy/143,mmlu,3,3,1,0.000265,0.4,0.0
always_strong,mmlu/philosophy/202,mmlu,3,2,1,0.0002375,0.41,0.00019735
always_strong,mmlu/philosophy/82,mmlu,3,2,1,0.0002375,0.46,0.00021674999999999998
always_strong,mmlu/prehistory/196,mmlu,3,3,1,0.00036250000000000003,0.58,0.0
always_strong,mmlu/prehistory/298,mmlu,3,2,1,0.00028000000000000003,0.44,0.00022400000000000002
always_strong,mmlu/world_religions/74,mmlu,3,3,1,0.000225,0.42,0.0
always_strong,mmlu/world_religions/79,mmlu,3,2,1,0.00025,0.48,0.0002324
oracle,HumanEval/10,humaneval,1,1,1,0.0002773,14.22,0.0
oracle,HumanEval/102,humaneval,2,2,1,0.00011660000000000002,6.53,0.0
oracle,HumanEval/113,humaneval,2,2,1,0.00023099999999999998,13.17,0.0
oracle,HumanEval/120,humaneval,2,2,1,0.00012340000000000002,5.56,0.0
oracle,HumanEval/127,humaneval,1,1,1,0.00038134999999999997,14.03,0.0
oracle,HumanEval/130,humaneval,2,2,1,0.00024065,14.62,0.0
oracle,HumanEval/136,humaneval,2,2,1,9.765e-05,4.61,0.0
oracle,HumanEval/138,humaneval,2,2,1,0.0001292,8.64,0.0
oracle,HumanEval/146,humaneval,2,2,1,0.0001565,7.9,0.0
oracle,HumanEval/147,humaneval,2,2,1,0.000183,11.61,0.0
oracle,HumanEval/151,humaneval,2,2,1,0.00015340000000000002,6.47,0.0
oracle,HumanEval/153,humaneval,2,2,1,0.00010935,3.47,0.0
oracle,HumanEval/154,humaneval,2,2,1,0.0002525,9.11,0.0
oracle,HumanEval/155,humaneval,2,2,1,7.595000000000002e-05,3.55,0.0
oracle,HumanEval/157,humaneval,2,2,1,0.00010855,5.43,0.0
oracle,HumanEval/160,humaneval,2,2,1,0.00013055,5.99,0.0
oracle,HumanEval/162,humaneval,2,2,1,4.975e-05,2.26,0.0
oracle,HumanEval/19,humaneval,2,2,1,0.0001004,5.94,0.0
oracle,HumanEval/2,humaneval,2,2,1,5.075000000000001e-05,2.83,0.0
oracle,HumanEval/22,humaneval,2,2,1,6.565000000000001e-05,3.63,0.0
oracle,HumanEval/23,humaneval,2,2,1,2.83e-05,1.52,0.0
oracle,HumanEval/28,humaneval,2,2,1,2.86e-05,1.67,0.0
oracle,HumanEval/32,humaneval,2,2,1,0.00031855000000000007,17.59,0.0
oracle,HumanEval/34,humaneval,2,2,1,4.58e-05,2.2,0.0
oracle,HumanEval/39,humaneval,2,2,1,0.00013675000000000002,7.53,0.0
oracle,HumanEval/48,humaneval,2,2,1,4.49e-05,2.21,0.0
oracle,HumanEval/49,humaneval,1,1,1,0.00016028,4.99,0.0
oracle,HumanEval/53,humaneval,2,2,1,3.26e-05,1.68,0.0
oracle,HumanEval/56,humaneval,2,2,1,7.419999999999999e-05,3.47,0.0
oracle,HumanEval/59,humaneval,2,2,1,7.19e-05,3.75,0.0
oracle,HumanEval/63,humaneval,2,2,1,8.35e-05,4.41,0.0
oracle,HumanEval/66,humaneval,2,2,1,0.00010350000000000001,5.2,0.0
oracle,HumanEval/67,humaneval,2,2,1,9.445e-05,4.27,0.0
oracle,HumanEval/68,humaneval,2,2,1,0.00014155,6.49,0.0
oracle,HumanEval/74,humaneval,2,2,1,8.400000000000001e-05,4.36,0.0
oracle,HumanEval/75,humaneval,2,2,1,0.0002462,15.08,0.0
oracle,HumanEval/77,humaneval,2,2,1,0.00012124999999999999,7.33,0.0
oracle,HumanEval/80,humaneval,2,2,1,6.825e-05,3.58,0.0
oracle,HumanEval/83,humaneval,2,2,1,0.0001536,11.03,0.0
oracle,HumanEval/85,humaneval,2,2,1,6.61e-05,4.56,0.0
oracle,HumanEval/89,humaneval,2,2,1,0.00014785000000000002,9.03,0.0
oracle,gsm8k/1026,gsm8k,2,2,1,7.870000000000002e-05,4.91,0.0
oracle,gsm8k/1054,gsm8k,2,2,1,6.705e-05,3.79,0.0
oracle,gsm8k/1108,gsm8k,2,2,1,3.8100000000000005e-05,1.97,0.0
oracle,gsm8k/1115,gsm8k,2,2,1,7.48e-05,5.01,0.0
oracle,gsm8k/1170,gsm8k,2,2,1,0.00010890000000000002,7.09,0.0
oracle,gsm8k/227,gsm8k,2,2,1,9.550000000000002e-05,4.85,0.0
oracle,gsm8k/313,gsm8k,2,2,1,0.00029535,19.77,0.0
oracle,gsm8k/33,gsm8k,2,2,1,6.495e-05,4.72,0.0
oracle,gsm8k/350,gsm8k,2,2,1,7.460000000000001e-05,3.94,0.0
oracle,gsm8k/453,gsm8k,2,2,1,6.72e-05,3.29,0.0
oracle,gsm8k/468,gsm8k,2,2,1,9.795000000000001e-05,5.72,0.0
oracle,gsm8k/474,gsm8k,2,2,1,4.4850000000000006e-05,2.39,0.0
oracle,gsm8k/488,gsm8k,2,2,1,4.2850000000000005e-05,2.41,0.0
oracle,gsm8k/519,gsm8k,2,2,1,6.125000000000001e-05,3.33,0.0
oracle,gsm8k/552,gsm8k,2,2,1,8.76e-05,5.49,0.0
oracle,gsm8k/553,gsm8k,2,2,1,4.35e-05,2.36,0.0
oracle,gsm8k/562,gsm8k,2,2,1,0.0001039,6.66,0.0
oracle,gsm8k/581,gsm8k,2,2,1,4.955e-05,2.45,0.0
oracle,gsm8k/610,gsm8k,2,2,1,7.6e-05,4.21,0.0
oracle,gsm8k/682,gsm8k,2,2,1,6.785e-05,4.46,0.0
oracle,gsm8k/700,gsm8k,2,2,1,9.94e-05,6.02,0.0
oracle,gsm8k/735,gsm8k,2,2,1,6.749999999999999e-05,4.04,0.0
oracle,gsm8k/771,gsm8k,2,2,1,5.3750000000000005e-05,2.97,0.0
oracle,gsm8k/796,gsm8k,2,2,1,0.00015295,9.02,0.0
oracle,gsm8k/829,gsm8k,2,2,1,0.000102,5.47,0.0
oracle,mmlu/college_biology/14,mmlu,2,2,1,9.740000000000001e-05,4.69,0.0
oracle,mmlu/college_biology/32,mmlu,2,2,1,7.420000000000001e-05,4.08,0.0
oracle,mmlu/college_chemistry/12,mmlu,3,3,0,0.00031,0.46,0.0
oracle,mmlu/college_chemistry/21,mmlu,2,2,1,5.31e-05,2.53,0.0
oracle,mmlu/college_chemistry/27,mmlu,2,2,1,7.745e-05,4.18,0.0
oracle,mmlu/college_chemistry/5,mmlu,3,3,1,0.00033000000000000005,0.39,0.0
oracle,mmlu/college_chemistry/87,mmlu,2,2,1,4.4e-05,2.35,0.0
oracle,mmlu/global_facts/75,mmlu,2,2,0,7.065e-05,3.84,0.0
oracle,mmlu/high_school_computer_science/13,mmlu,2,2,1,3.445e-05,1.88,0.0
oracle,mmlu/high_school_computer_science/23,mmlu,2,2,1,4.055e-05,2.71,0.0
oracle,mmlu/high_school_us_history/23,mmlu,2,2,1,4.8650000000000003e-05,2.48,0.0
oracle,mmlu/high_school_us_history/69,mmlu,2,2,1,5.915e-05,2.51,0.0
oracle,mmlu/human_aging/10,mmlu,2,2,1,6.39e-05,3.53,0.0
oracle,mmlu/human_aging/103,mmlu,2,2,1,4.72e-05,2.13,0.0
oracle,mmlu/human_aging/80,mmlu,2,2,0,2.275e-05,1.09,0.0
oracle,mmlu/human_aging/82,mmlu,2,2,0,4.1800000000000006e-05,3.33,0.0
oracle,mmlu/machine_learning/82,mmlu,2,2,1,2.115e-05,1.06,0.0
oracle,mmlu/machine_learning/90,mmlu,2,2,1,3.41e-05,1.92,0.0
oracle,mmlu/philosophy/143,mmlu,3,3,1,0.000265,0.4,0.0
oracle,mmlu/philosophy/202,mmlu,2,2,1,4.015e-05,2.16,0.0
oracle,mmlu/philosophy/82,mmlu,2,2,1,2.0750000000000003e-05,1.69,0.0
oracle,mmlu/prehistory/196,mmlu,3,3,1,0.00036250000000000003,0.58,0.0
oracle,mmlu/prehistory/298,mmlu,2,2,1,5.6000000000000006e-05,2.56,0.0
oracle,mmlu/world_religions/74,mmlu,3,3,1,0.000225,0.42,0.0
oracle,mmlu/world_religions/79,mmlu,2,2,1,1.76e-05,0.84,0.0
