policy,query_id,tier,latency_s,usd,correct,completion_tokens
random,mmlu/machine_learning/50,2,1.45,2.735e-05,1,99
random,mmlu/machine_learning/65,2,2.75,5.195e-05,1,217
random,mmlu/machine_learning/66,2,1.94,4.4800000000000005e-05,1,160
random,mmlu/machine_learning/82,2,1.06,2.115e-05,1,61
random,mmlu/machine_learning/90,3,0.34,0.000265,1,3
random,mmlu/philosophy/143,3,0.4,0.000265,1,3
random,mmlu/philosophy/202,1,29.14,0.00060122,1,2343
random,mmlu/philosophy/224,1,8.09,0.00015767,1,562
random,mmlu/philosophy/245,2,0.53,1.36e-05,1,32
random,mmlu/philosophy/249,1,52.98,0.00114468,1,4508
random,mmlu/philosophy/254,2,11.78,0.00020095000000000003,1,970
random,mmlu/philosophy/256,3,0.41,0.0002375,1,3
random,mmlu/philosophy/269,1,56.12,0.00120346,0,4737
random,mmlu/philosophy/305,1,10.86,0.00018904000000000002,1,680
random,mmlu/philosophy/82,1,194.63,0.00411164,1,16384
random,mmlu/prehistory/10,3,0.42,0.00036500000000000004,1,3
random,mmlu/prehistory/13,2,1.83,3.2749999999999996e-05,1,129
random,mmlu/prehistory/194,1,18.01,0.00032721,1,1249
random,mmlu/prehistory/195,1,38.13,0.00088207,1,3378
random,mmlu/prehistory/196,1,181.17,0.00411963,0,16384
random,mmlu/prehistory/203,1,22.56,0.00048097,1,1828
random,mmlu/prehistory/284,1,7.24,0.00012981,1,422
random,mmlu/prehistory/298,1,16.16,0.00035077,1,1331
random,mmlu/prehistory/40,1,181.95,0.00411317,1,16384
random,mmlu/prehistory/46,3,0.44,0.0003175,1,3
random,mmlu/world_religions/104,3,0.48,0.000215,1,3
random,mmlu/world_religions/118,2,0.55,1.4300000000000002e-05,1,38
random,mmlu/world_religions/145,3,0.42,0.0002475,1,3
random,mmlu/world_religions/146,3,0.37,0.000215,1,3
random,mmlu/world_religions/162,1,196.97,0.00411045,1,16384
random,mmlu/world_religions/165,1,6.95,0.00018011,1,664
random,mmlu/world_religions/169,2,1.75,3.3700000000000006e-05,1,133
random,mmlu/world_religions/48,2,2.39,4.8450000000000005e-05,1,207
random,mmlu/world_religions/74,3,0.42,0.000225,1,3
random,mmlu/world_religions/79,3,0.48,0.00025,1,3
oracle_usd,gsm8k/100,3,1.58,0.0032375,1,292
oracle_usd,gsm8k/1000,2,5.77,8.995e-05,1,406
oracle_usd,gsm8k/1026,2,4.91,7.870000000000002e-05,1,353
oracle_usd,gsm8k/1034,2,5.23,5.1250000000000006e-05,1,224
oracle_usd,gsm8k/1041,2,1.95,4.02e-05,1,163
oracle_usd,gsm8k/1054,2,3.79,6.705e-05,1,299
oracle_usd,gsm8k/106,2,4.86,8.915e-05,1,411
oracle_usd,gsm8k/1062,2,4.51,7.81e-05,1,350
oracle_usd,gsm8k/1074,2,6.52,8.9e-05,1,412
oracle_usd,gsm8k/1080,2,3.57,6.035e-05,1,270
oracle_usd,gsm8k/1108,2,1.97,3.8100000000000005e-05,1,154
oracle_usd,gsm8k/1110,2,6.66,0.000107,1,493
oracle_usd,gsm8k/1115,2,5.01,7.48e-05,1,334
oracle_usd,gsm8k/1117,2,2.81,4.8150000000000005e-05,1,210
oracle_usd,gsm8k/1156,2,5.13,7.215e-05,1,321
oracle_usd,gsm8k/1165,2,7.44,0.00013780000000000002,1,648
oracle_usd,gsm8k/1168,2,6.17,0.00010670000000000002,1,497
oracle_usd,gsm8k/1170,2,7.09,0.00010890000000000002,1,504
oracle_usd,gsm8k/1174,2,17.06,0.00025845,1,1250
oracle_usd,gsm8k/1183,1,21.87,0.00056385,1,2150
oracle_usd,gsm8k/1227,2,15.64,0.0002547,1,1236
oracle_usd,gsm8k/1240,2,6.62,0.00010200000000000001,1,467
oracle_usd,gsm8k/1251,1,78.62,0.0016064599999999999,1,6349
oracle_usd,gsm8k/1260,2,3.08,5.3750000000000005e-05,1,225
oracle_usd,gsm8k/1269,2,4.66,8.13e-05,1,369
oracle_usd,gsm8k/1277,2,2.46,4.55e-05,1,195
oracle_usd,gsm8k/1279,2,2.7,4.97e-05,1,206
oracle_usd,gsm8k/129,2,4.97,0.00010055,1,465
oracle_usd,gsm8k/1305,2,3.93,5.270000000000001e-05,1,228
oracle_usd,gsm8k/134,2,2.04,3.825e-05,1,161
oracle_usd,gsm8k/185,2,1.74,3.57e-05,1,145
oracle_usd,gsm8k/186,2,7.38,0.00013690000000000002,1,633
oracle_usd,gsm8k/188,2,3.1,5.7e-05,1,245
oracle_usd,gsm8k/190,2,2.58,4.9449999999999996e-05,1,217
oracle_usd,gsm8k/196,2,2.09,4.005e-05,1,167
oracle_usd,gsm8k/20,2,9.49,0.00013375,1,630
oracle_usd,gsm8k/205,2,11.41,0.00022095000000000003,1,1061
oracle_usd,gsm8k/220,2,2.43,4.8750000000000006e-05,1,208
oracle_usd,gsm8k/225,2,4.22,8.54e-05,1,389
oracle_usd,gsm8k/227,2,4.85,9.550000000000002e-05,1,427
oracle_usd,gsm8k/234,2,11.26,0.00019235,1,925
oracle_usd,gsm8k/249,2,4.73,8.030000000000001e-05,1,362
oracle_usd,gsm8k/250,2,5.32,9.16e-05,1,420
oracle_usd,gsm8k/268,2,2.02,4.330000000000001e-05,1,181
oracle_usd,gsm8k/27,2,3.48,6.280000000000001e-05,1,277
oracle_usd,gsm8k/290,2,6.21,0.00010425000000000001,1,482
oracle_usd,gsm8k/299,2,7.74,0.00011724999999999999,1,542
oracle_usd,gsm8k/301,2,10.39,0.0001996,1,953
oracle_usd,gsm8k/303,2,6.34,0.00011615,1,538
oracle_usd,gsm8k/313,2,19.77,0.00029535,1,1438
oracle_usd,gsm8k/314,2,5.17,8.635000000000001e-05,1,395
oracle_usd,gsm8k/33,2,4.72,6.495e-05,1,294
oracle_usd,gsm8k/350,2,3.94,7.460000000000001e-05,1,330
oracle_usd,gsm8k/353,1,15.66,0.00035371999999999997,1,1336
oracle_usd,gsm8k/365,2,2.78,5.720000000000001e-05,1,255
oracle_usd,gsm8k/420,2,3.15,5.36e-05,1,231
oracle_usd,gsm8k/426,2,2.73,6.41e-05,1,280
oracle_usd,gsm8k/453,2,3.29,6.72e-05,1,300
oracle_usd,gsm8k/454,2,1.8,3.96e-05,0,168
oracle_usd,gsm8k/468,2,5.72,9.795000000000001e-05,1,453
oracle_usd,gsm8k/474,2,2.39,4.4850000000000006e-05,1,191
oracle_usd,gsm8k/481,2,3.67,6.375e-05,1,280
oracle_usd,gsm8k/488,2,2.41,4.2850000000000005e-05,1,181
oracle_usd,gsm8k/491,2,3.31,5.555e-05,1,244
oracle_usd,gsm8k/50,2,2.73,5.85e-05,1,260
oracle_usd,gsm8k/519,2,3.33,6.125000000000001e-05,1,275
oracle_usd,gsm8k/552,2,5.49,8.76e-05,1,399
oracle_usd,gsm8k/553,2,2.36,4.35e-05,1,176
oracle_usd,gsm8k/562,2,6.66,0.0001039,1,476
oracle_usd,gsm8k/578,2,6.52,0.0001028,1,478
oracle_usd,gsm8k/581,2,2.45,4.955e-05,1,212
oracle_usd,gsm8k/583,2,4.64,6.745e-05,1,299
oracle_usd,gsm8k/60,2,6.86,0.00012,1,567
oracle_usd,gsm8k/61,2,3.34,5.9800000000000003e-05,1,261
oracle_usd,gsm8k/610,2,4.21,7.6e-05,1,346
oracle_usd,gsm8k/612,2,3.05,6.19e-05,1,266
oracle_usd,gsm8k/643,2,3.72,4.625e-05,1,194
oracle_usd,gsm8k/645,2,5.78,0.0001116,1,525
oracle_usd,gsm8k/682,2,4.46,6.785e-05,1,298
oracle_usd,gsm8k/700,2,6.02,9.94e-05,1,454
oracle_usd,gsm8k/726,2,5.06,7.575e-05,1,337
oracle_usd,gsm8k/735,2,4.04,6.749999999999999e-05,1,300
oracle_usd,gsm8k/771,2,2.97,5.3750000000000005e-05,1,231
oracle_usd,gsm8k/796,2,9.02,0.00015295,1,727
oracle_usd,gsm8k/801,2,4.04,7.355e-05,1,329
oracle_usd,gsm8k/81,2,2.57,4.39e-05,1,182
oracle_usd,gsm8k/812,2,6.14,0.0001148,1,521
oracle_usd,gsm8k/813,2,3.63,7.16e-05,1,313
oracle_usd,gsm8k/823,2,3.79,7.225000000000001e-05,0,313
oracle_usd,gsm8k/827,2,5.25,9.675000000000001e-05,1,440
oracle_usd,gsm8k/829,2,5.47,0.000102,1,468
oracle_usd,gsm8k/863,2,3.16,6.0150000000000005e-05,1,268
oracle_usd,gsm8k/878,2,2.94,5.335e-05,1,232
oracle_usd,gsm8k/885,2,3.48,6.654999999999999e-05,1,298
oracle_usd,gsm8k/891,2,6.69,0.0001196,1,560
oracle_usd,gsm8k/919,2,4.35,7.655e-05,1,339
oracle_usd,gsm8k/94,2,4.64,9.165e-05,1,422
oracle_usd,gsm8k/971,2,2.47,4.27e-05,1,178
oracle_usd,gsm8k/985,2,3.22,4.395e-05,1,188
oracle_usd,gsm8k/999,2,4.71,7.785e-05,1,354
oracle_usd,HumanEval/0,2,6.3,0.00011820000000000001,1,537
oracle_usd,HumanEval/1,2,6.62,0.00012450000000000002,1,571
oracle_usd,HumanEval/10,1,14.22,0.0002773,1,980
oracle_usd,HumanEval/100,2,9.9,0.00013475,1,618
oracle_usd,HumanEval/101,2,4.72,8.055e-05,1,351
oracle_usd,HumanEval/102,2,6.53,0.00011660000000000002,1,537
oracle_usd,HumanEval/103,1,29.03,0.00077131,1,2954
oracle_usd,HumanEval/104,2,5.74,0.0001172,1,538
oracle_usd,HumanEval/105,2,8.84,0.00016295000000000003,1,723
oracle_usd,HumanEval/106,2,8.31,0.00014555,1,674
oracle_usd,HumanEval/107,2,4.98,9.065000000000001e-05,1,378
oracle_usd,HumanEval/108,2,9.52,0.00014355,1,664
oracle_usd,HumanEval/109,2,4.15,9.06e-05,1,355
oracle_usd,HumanEval/11,2,2.83,6.125000000000001e-05,1,264
oracle_usd,HumanEval/110,2,8.07,0.0001466,1,661
oracle_usd,HumanEval/111,2,4.49,9.570000000000001e-05,1,418
oracle_usd,HumanEval/112,2,4.19,8.175e-05,1,345
oracle_usd,HumanEval/113,2,13.17,0.00023099999999999998,1,1089
oracle_usd,HumanEval/114,2,3.05,6.695e-05,1,290
oracle_usd,HumanEval/115,2,5.33,0.00012890000000000002,1,541
oracle_usd,HumanEval/116,2,34.46,0.0006364500000000001,1,3117
oracle_usd,HumanEval/117,2,4.84,0.0001084,1,474
oracle_usd,HumanEval/118,2,8.95,0.00018605,1,871
oracle_usd,HumanEval/119,2,4.94,0.0001044,1,458
oracle_usd,HumanEval/12,2,3.81,7.385e-05,1,321
oracle_usd,HumanEval/120,2,5.56,0.00012340000000000002,1,540
oracle_usd,HumanEval/121,2,3.05,6.82e-05,1,294
oracle_usd,HumanEval/122,2,5.05,0.00010735000000000001,1,482
oracle_usd,HumanEval/123,2,8.47,0.00017760000000000003,1,807
oracle_usd,HumanEval/124,2,10.65,0.0002233,1,1028
oracle_usd,HumanEval/125,2,7.23,0.00012455,1,565
oracle_usd,HumanEval/126,2,5.92,0.00010540000000000001,1,442
oracle_usd,HumanEval/127,1,14.03,0.00038134999999999997,1,1318
oracle_usd,HumanEval/128,2,9.79,0.00016544999999999998,1,774
oracle_usd,HumanEval/129,2,16.38,0.00027155,1,1236
oracle_usd,HumanEval/13,2,1.98,4.125e-05,1,166
oracle_usd,HumanEval/130,2,14.62,0.00024065,1,1122
oracle_usd,HumanEval/131,2,3.2,6.510000000000001e-05,1,285
oracle_usd,HumanEval/132,1,46.93,0.0010876599999999998,1,4233
oracle_usd,HumanEval/133,2,6.33,0.000112,1,498
oracle_usd,HumanEval/134,2,11.04,0.00021180000000000003,1,1002
oracle_usd,HumanEval/135,2,5.11,9.61e-05,1,432
oracle_usd,HumanEval/136,2,4.61,9.765e-05,1,430
oracle_usd,HumanEval/137,1,7.35,0.00018628,1,620
oracle_usd,HumanEval/138,2,8.64,0.0001292,1,604
oracle_usd,HumanEval/139,2,6.08,0.0001067,1,487
oracle_usd,HumanEval/14,2,2.02,4.07e-05,1,166
oracle_usd,HumanEval/140,2,8.8,0.00015145,1,708
oracle_usd,HumanEval/141,2,6.74,0.00012985,1,573
oracle_usd,HumanEval/142,2,10.23,0.0001948,1,909
oracle_usd,HumanEval/143,2,5.15,0.00010190000000000001,1,450
oracle_usd,HumanEval/144,2,4.49,8.77e-05,1,377
oracle_usd,HumanEval/145,2,10.53,0.00020690000000000001,0,983
oracle_usd,HumanEval/146,2,7.9,0.0001565,1,730
oracle_usd,HumanEval/147,2,11.61,0.000183,1,851
oracle_usd,HumanEval/148,2,8.47,0.00017989999999999998,1,824
oracle_usd,HumanEval/149,2,6.26,0.0001229,1,545
oracle_usd,HumanEval/15,2,2.42,4.615000000000001e-05,1,191
oracle_usd,HumanEval/150,2,2.71,6.025e-05,1,257
oracle_usd,HumanEval/151,2,6.47,0.00015340000000000002,1,710
oracle_usd,HumanEval/152,2,1.63,5.365e-05,1,188
oracle_usd,HumanEval/153,2,3.47,0.00010935,1,456
oracle_usd,HumanEval/154,2,9.11,0.0002525,1,1208
oracle_usd,HumanEval/155,2,3.55,7.595000000000002e-05,1,340
oracle_usd,HumanEval/156,2,5.14,0.0001072,1,487
oracle_usd,HumanEval/157,2,5.43,0.00010855,1,493
oracle_usd,HumanEval/158,2,6.08,0.00011935,1,544
oracle_usd,HumanEval/159,2,4.82,0.0001117,1,467
oracle_usd,HumanEval/16,2,2.36,4.6200000000000005e-05,1,190
oracle_usd,HumanEval/160,2,5.99,0.00013055,1,578
oracle_usd,HumanEval/161,2,3.67,6.989999999999999e-05,1,300
oracle_usd,HumanEval/162,2,2.26,4.975e-05,1,207
oracle_usd,HumanEval/163,2,7.97,0.00014035,1,652
oracle_usd,HumanEval/17,2,4.89,0.00010025000000000001,1,436
oracle_usd,HumanEval/18,2,3.58,6.795e-05,1,295
oracle_usd,HumanEval/19,2,5.94,0.0001004,1,453
oracle_usd,HumanEval/2,2,2.83,5.075000000000001e-05,1,210
oracle_usd,HumanEval/20,2,6.19,0.00012475,1,559
oracle_usd,HumanEval/21,2,5.1,0.0001034,1,463
oracle_usd,HumanEval/22,2,3.63,6.565000000000001e-05,1,282
oracle_usd,HumanEval/23,2,1.52,2.83e-05,1,108
oracle_usd,HumanEval/24,2,7.23,0.00012895,1,609
oracle_usd,HumanEval/25,2,5.31,0.00010025,1,447
oracle_usd,HumanEval/26,2,4.07,7.655e-05,1,339
oracle_usd,HumanEval/27,2,1.75,3.1950000000000004e-05,1,125
oracle_usd,HumanEval/28,2,1.67,2.86e-05,1,106
oracle_usd,HumanEval/29,2,3.15,6.055e-05,1,258
oracle_usd,HumanEval/3,2,2.65,5.745000000000001e-05,1,235
oracle_usd,HumanEval/30,2,2.36,4.9800000000000004e-05,1,198
oracle_usd,HumanEval/31,2,3.79,7.55e-05,1,330
oracle_usd,HumanEval/32,2,17.59,0.00031855000000000007,1,1505
oracle_usd,HumanEval/33,2,6.7,0.00013460000000000002,1,612
oracle_usd,HumanEval/34,2,2.2,4.58e-05,1,188
oracle_usd,HumanEval/35,2,3.08,5.885e-05,1,251
oracle_usd,HumanEval/36,2,9.28,0.0001605,1,760
oracle_usd,HumanEval/37,2,7.89,0.0001377,1,635
oracle_usd,HumanEval/38,3,1.52,0.003075,1,260
oracle_usd,HumanEval/39,2,7.53,0.00013675000000000002,1,637
oracle_usd,HumanEval/4,2,3.81,7.065e-05,1,301
oracle_usd,HumanEval/40,2,8.22,0.0001409,1,642
oracle_usd,HumanEval/41,2,11.45,0.0002036,1,958
oracle_usd,HumanEval/42,2,3.55,6.900000000000001e-05,1,295
oracle_usd,HumanEval/43,2,7.35,0.000128,1,578
oracle_usd,HumanEval/44,2,4.31,7.510000000000001e-05,1,330
oracle_usd,HumanEval/45,2,2.86,4.565e-05,1,194
oracle_usd,HumanEval/46,2,5.83,9.745000000000001e-05,1,422
oracle_usd,HumanEval/47,2,5.2,9.850000000000001e-05,1,451
oracle_usd,HumanEval/48,2,2.21,4.49e-05,1,184
oracle_usd,HumanEval/49,1,4.99,0.00016028,1,533
oracle_usd,HumanEval/5,2,3.25,6.485e-05,1,277
oracle_usd,HumanEval/50,3,0.82,0.0015025000000000001,1,120
oracle_usd,HumanEval/51,2,3.23,5.9900000000000006e-05,1,248
oracle_usd,HumanEval/52,2,2.22,3.79e-05,1,147
oracle_usd,HumanEval/53,2,1.68,3.26e-05,1,127
oracle_usd,HumanEval/54,2,14.22,0.00022805000000000001,1,1083
oracle_usd,HumanEval/55,2,5.69,0.00011135,1,521
oracle_usd,HumanEval/56,2,3.47,7.419999999999999e-05,1,325
oracle_usd,HumanEval/57,2,5.08,8.225e-05,1,367
oracle_usd,HumanEval/58,2,2.92,6.285000000000001e-05,1,263
oracle_usd,HumanEval/59,2,3.75,7.19e-05,1,321
oracle_usd,HumanEval/6,2,3.94,7.925e-05,1,346
oracle_usd,HumanEval/60,2,3.3,6.485e-05,1,278
oracle_usd,HumanEval/61,2,3.7,7.030000000000001e-05,1,306
oracle_usd,HumanEval/62,2,4.19,7.85e-05,1,343
oracle_usd,HumanEval/63,2,4.41,8.35e-05,1,358
oracle_usd,HumanEval/64,2,6.28,0.0001104,1,498
oracle_usd,HumanEval/65,2,6.41,0.00012245,1,569
oracle_usd,HumanEval/66,2,5.2,0.00010350000000000001,1,467
oracle_usd,HumanEval/67,2,4.27,9.445e-05,1,397
oracle_usd,HumanEval/68,2,6.49,0.00014155,1,607
oracle_usd,HumanEval/69,2,7.49,0.00011180000000000001,1,495
oracle_usd,HumanEval/7,2,2.46,4.88e-05,1,198
oracle_usd,HumanEval/70,2,5.7,0.00011935,1,543
oracle_usd,HumanEval/71,2,5.28,0.0001132,1,513
oracle_usd,HumanEval/72,2,2.37,5.780000000000001e-05,1,210
oracle_usd,HumanEval/73,2,4.7,7.92e-05,1,334
oracle_usd,HumanEval/74,2,4.36,8.400000000000001e-05,1,349
oracle_usd,HumanEval/75,2,15.08,0.0002462,1,1188
oracle_usd,HumanEval/76,3,0.71,0.0010225,1,59
oracle_usd,HumanEval/77,2,7.33,0.00012124999999999999,1,556
oracle_usd,HumanEval/78,2,5.96,0.00011250000000000001,1,465
oracle_usd,HumanEval/79,2,4.56,7.950000000000001e-05,1,340
oracle_usd,HumanEval/8,2,2.48,5.305e-05,1,215
oracle_usd,HumanEval/80,2,3.58,6.825e-05,1,288
oracle_usd,HumanEval/81,2,13.99,0.00023045000000000002,1,1062
oracle_usd,HumanEval/82,2,3.64,5.72e-05,1,243
oracle_usd,HumanEval/83,2,11.03,0.0001536,1,734
oracle_usd,HumanEval/84,2,6.77,9.8e-05,1,434
oracle_usd,HumanEval/85,2,4.56,6.61e-05,1,294
oracle_usd,HumanEval/86,2,7.87,0.00013315,1,611
oracle_usd,HumanEval/87,2,6.13,0.00010970000000000001,1,461
oracle_usd,HumanEval/88,2,6.71,0.00012105000000000002,1,532
oracle_usd,HumanEval/89,2,9.03,0.00014785000000000002,1,689
oracle_usd,HumanEval/9,2,3.47,6.815e-05,1,293
oracle_usd,HumanEval/90,2,4.96,8.475000000000001e-05,1,370
oracle_usd,HumanEval/91,2,10.13,0.0001351,1,626
oracle_usd,HumanEval/92,2,5.16,7.470000000000001e-05,1,317
oracle_usd,HumanEval/93,2,21.54,0.000301,1,1455
oracle_usd,HumanEval/94,2,6.55,9.94e-05,1,403
oracle_usd,HumanEval/95,2,5.25,0.00010360000000000001,1,453
oracle_usd,HumanEval/96,2,4.91,8.1e-05,1,346
oracle_usd,HumanEval/97,2,3.13,5.7050000000000004e-05,1,238
oracle_usd,HumanEval/98,2,2.87,5.0350000000000004e-05,1,211
oracle_usd,HumanEval/99,2,9.96,0.00019495,1,913
oracle_usd,mmlu/college_biology/1,2,1.85,3.665e-05,1,137
oracle_usd,mmlu/college_biology/10,2,1.54,3.16e-05,1,121
oracle_usd,mmlu/college_biology/14,2,4.69,9.740000000000001e-05,1,417
oracle_usd,mmlu/college_biology/32,2,4.08,7.420000000000001e-05,1,322
oracle_usd,mmlu/college_biology/53,2,7.63,0.0001421,1,647
oracle_usd,mmlu/college_biology/55,2,7.01,0.00012770000000000001,1,575
oracle_usd,mmlu/college_biology/57,2,2.63,5.4850000000000005e-05,1,202
oracle_usd,mmlu/college_biology/58,2,4.89,9.320000000000002e-05,1,429
oracle_usd,mmlu/college_biology/76,2,1.17,2.26e-05,1,76
oracle_usd,mmlu/college_biology/9,2,2.15,4.525e-05,1,183
oracle_usd,mmlu/college_chemistry/12,3,0.46,0.00031,0,3
oracle_usd,mmlu/college_chemistry/21,2,2.53,5.31e-05,1,220
oracle_usd,mmlu/college_chemistry/27,2,4.18,7.745e-05,1,335
oracle_usd,mmlu/college_chemistry/42,2,2.93,5.2300000000000004e-05,1,228
oracle_usd,mmlu/college_chemistry/5,3,0.39,0.00033000000000000005,1,3
oracle_usd,mmlu/college_chemistry/74,2,0.6,1.4000000000000001e-05,1,30
oracle_usd,mmlu/college_chemistry/75,2,2.04,4.805e-05,1,186
oracle_usd,mmlu/college_chemistry/82,2,2.21,4.21e-05,0,167
oracle_usd,mmlu/college_chemistry/84,2,1.9,3.6099999999999997e-05,1,139
oracle_usd,mmlu/college_chemistry/87,2,2.35,4.4e-05,1,183
oracle_usd,mmlu/global_facts/15,2,1.51,3.1400000000000004e-05,0,121
oracle_usd,mmlu/global_facts/37,2,2.5,4.7650000000000006e-05,0,197
oracle_usd,mmlu/global_facts/50,2,2.18,4.445e-05,1,186
oracle_usd,mmlu/global_facts/54,2,3.74,6.885e-05,0,308
oracle_usd,mmlu/global_facts/6,3,0.46,0.00024500000000000005,1,3
oracle_usd,mmlu/global_facts/75,2,3.84,7.065e-05,0,315
oracle_usd,mmlu/global_facts/80,2,7.68,0.00015025,0,703
oracle_usd,mmlu/global_facts/85,2,3.86,7.58e-05,1,341
oracle_usd,mmlu/global_facts/93,2,2.45,4.63e-05,1,195
oracle_usd,mmlu/global_facts/96,2,3.34,5.0350000000000004e-05,1,204
oracle_usd,mmlu/high_school_computer_science/13,2,1.88,3.445e-05,1,113
oracle_usd,mmlu/high_school_computer_science/23,2,2.71,4.055e-05,1,151
oracle_usd,mmlu/high_school_computer_science/3,2,1.54,4.1450000000000005e-05,1,126
oracle_usd,mmlu/high_school_computer_science/4,2,0.88,2.145e-05,1,60
oracle_usd,mmlu/high_school_computer_science/49,2,2.66,3.695e-05,1,150
oracle_usd,mmlu/high_school_computer_science/6,2,3.29,6.0650000000000004e-05,1,236
oracle_usd,mmlu/high_school_computer_science/65,2,0.76,1.675e-05,1,50
oracle_usd,mmlu/high_school_computer_science/67,2,3.45,6.475e-05,1,254
oracle_usd,mmlu/high_school_computer_science/72,2,0.83,1.8800000000000003e-05,1,58
oracle_usd,mmlu/high_school_computer_science/92,2,1.19,2.4650000000000003e-05,1,82
oracle_usd,mmlu/high_school_us_history/108,2,2.34,4.45e-05,1,140
oracle_usd,mmlu/high_school_us_history/131,2,3.18,6.145e-05,1,237
oracle_usd,mmlu/high_school_us_history/141,2,7.74,0.0001581,0,681
oracle_usd,mmlu/high_school_us_history/142,2,3.6,7.335000000000001e-05,1,264
oracle_usd,mmlu/high_school_us_history/151,2,4.43,9.9e-05,1,396
oracle_usd,mmlu/high_school_us_history/16,2,3.5,7.01e-05,1,240
oracle_usd,mmlu/high_school_us_history/23,2,2.48,4.8650000000000003e-05,1,163
oracle_usd,mmlu/high_school_us_history/51,2,1.81,4.2350000000000006e-05,1,132
oracle_usd,mmlu/high_school_us_history/52,2,1.55,4.565e-05,1,128
oracle_usd,mmlu/high_school_us_history/69,2,2.51,5.915e-05,1,197
oracle_usd,mmlu/human_aging/10,2,3.53,6.39e-05,1,280
oracle_usd,mmlu/human_aging/103,2,2.13,4.72e-05,1,194
oracle_usd,mmlu/human_aging/141,2,0.59,1.56e-05,1,42
oracle_usd,mmlu/human_aging/187,2,1.28,3.0250000000000003e-05,1,109
oracle_usd,mmlu/human_aging/190,2,1.25,2.4450000000000005e-05,1,85
oracle_usd,mmlu/human_aging/197,2,1.22,2.6450000000000003e-05,1,96
oracle_usd,mmlu/human_aging/221,2,7.44,0.0001027,1,475
oracle_usd,mmlu/human_aging/58,2,1.72,3.52e-05,1,142
oracle_usd,mmlu/human_aging/80,2,1.09,2.275e-05,0,81
oracle_usd,mmlu/human_aging/82,2,3.33,4.1800000000000006e-05,0,175
oracle_usd,mmlu/machine_learning/12,2,1.74,3.88e-05,1,152
oracle_usd,mmlu/machine_learning/22,2,0.65,1.665e-05,1,43
oracle_usd,mmlu/machine_learning/26,3,0.44,0.00022749999999999997,1,3
oracle_usd,mmlu/machine_learning/33,2,3.2,6.035e-05,1,262
oracle_usd,mmlu/machine_learning/4,2,1.0,1.9750000000000002e-05,1,63
oracle_usd,mmlu/machine_learning/50,2,1.45,2.735e-05,1,99
oracle_usd,mmlu/machine_learning/65,2,2.75,5.195e-05,1,217
oracle_usd,mmlu/machine_learning/66,2,1.94,4.4800000000000005e-05,1,160
oracle_usd,mmlu/machine_learning/82,2,1.06,2.115e-05,1,61
oracle_usd,mmlu/machine_learning/90,2,1.92,3.41e-05,1,132
oracle_usd,mmlu/philosophy/143,3,0.4,0.000265,1,3
oracle_usd,mmlu/philosophy/202,2,2.16,4.015e-05,1,165
oracle_usd,mmlu/philosophy/224,2,1.34,2.9700000000000004e-05,1,110
oracle_usd,mmlu/philosophy/245,2,0.53,1.36e-05,1,32
oracle_usd,mmlu/philosophy/249,2,5.96,8.04e-05,1,363
oracle_usd,mmlu/philosophy/254,2,11.78,0.00020095000000000003,1,970
oracle_usd,mmlu/philosophy/256,2,5.88,0.00010155,1,472
oracle_usd,mmlu/philosophy/269,3,0.32,0.00029250000000000006,1,3
oracle_usd,mmlu/philosophy/305,2,3.02,4.575e-05,1,187
oracle_usd,mmlu/philosophy/82,2,1.69,2.0750000000000003e-05,1,68
oracle_usd,mmlu/prehistory/10,2,3.39,5.77e-05,1,240
oracle_usd,mmlu/prehistory/13,2,1.83,3.2749999999999996e-05,1,129
oracle_usd,mmlu/prehistory/194,2,2.51,4.955e-05,1,212
oracle_usd,mmlu/prehistory/195,2,6.54,0.00010025000000000001,1,437
oracle_usd,mmlu/prehistory/196,3,0.58,0.00036250000000000003,1,3
oracle_usd,mmlu/prehistory/203,2,4.18,7.965000000000001e-05,1,352
oracle_usd,mmlu/prehistory/284,2,1.91,4.0400000000000006e-05,1,154
oracle_usd,mmlu/prehistory/298,2,2.56,5.6000000000000006e-05,1,240
oracle_usd,mmlu/prehistory/40,2,2.94,4.88e-05,1,206
oracle_usd,mmlu/prehistory/46,2,4.61,7.455e-05,1,329
oracle_usd,mmlu/world_religions/104,2,2.24,4.19e-05,1,176
oracle_usd,mmlu/world_religions/118,2,0.55,1.4300000000000002e-05,1,38
oracle_usd,mmlu/world_religions/145,2,1.33,3.175e-05,1,122
oracle_usd,mmlu/world_religions/146,2,2.01,4.43e-05,1,188
oracle_usd,mmlu/world_religions/162,2,1.19,2.2e-05,1,75
oracle_usd,mmlu/world_religions/165,2,0.83,2.0700000000000002e-05,1,69
oracle_usd,mmlu/world_religions/169,2,1.75,3.3700000000000006e-05,1,133
oracle_usd,mmlu/world_religions/48,2,2.39,4.8450000000000005e-05,1,207
oracle_usd,mmlu/world_religions/74,3,0.42,0.000225,1,3
oracle_usd,mmlu/world_religions/79,2,0.84,1.76e-05,1,51
