item_id,group_id,benchmark,method,tier,correct,usd,prompt_tokens,completion_tokens,total_tokens,selected_method
mmlu/international_law/40,mmlu/international_law|dup:mmlu/international_law/100,mmlu,always_cheap,2,1,6.385e-05,157,280,437,logistic
mmlu/international_law/83,mmlu/international_law|dup:mmlu/international_law/100,mmlu,always_cheap,2,1,4.525e-05,185,180,365,logistic
mmlu/international_law/92,mmlu/international_law|dup:mmlu/international_law/100,mmlu,always_cheap,2,1,5.185000000000001e-05,185,213,398,logistic
mmlu/management/100,mmlu/management|dup:mmlu/management/100,mmlu,always_cheap,2,1,2.44e-05,140,87,227,logistic
mmlu/management/13,mmlu/management|dup:mmlu/management/100,mmlu,always_cheap,2,0,6.84e-05,148,305,453,logistic
mmlu/management/23,mmlu/management|dup:mmlu/management/100,mmlu,always_cheap,2,1,0.0001653,134,793,927,logistic
mmlu/management/31,mmlu/management|dup:mmlu/management/100,mmlu,always_cheap,2,1,3.525e-05,145,140,285,logistic
mmlu/management/36,mmlu/management|dup:mmlu/management/100,mmlu,always_cheap,2,1,3.4250000000000006e-05,161,131,292,logistic
mmlu/management/70,mmlu/management|dup:mmlu/management/100,mmlu,always_cheap,2,1,4.175e-05,139,174,313,logistic
mmlu/management/80,mmlu/management|dup:mmlu/management/100,mmlu,always_cheap,2,1,3.015e-05,171,108,279,logistic
mmlu/management/96,mmlu/management|dup:mmlu/management/100,mmlu,always_cheap,2,1,3.77e-05,150,151,301,logistic
mmlu/management/99,mmlu/management|dup:mmlu/management/100,mmlu,always_cheap,2,1,4.005e-05,149,163,312,logistic
gsm8k/1010,cluster:gsm8k/1010,gsm8k,always_strong,3,1,0.002725,98,248,346,logistic
gsm8k/1014,cluster:gsm8k/1014,gsm8k,always_strong,3,1,0.00451,116,422,538,logistic
gsm8k/1019,cluster:gsm8k/1019,gsm8k,always_strong,3,1,0.0025225,109,225,334,logistic
gsm8k/1048,cluster:gsm8k/1048,gsm8k,always_strong,3,0,0.0031174999999999996,79,292,371,logistic
gsm8k/1050,cluster:gsm8k/1050,gsm8k,always_strong,3,1,0.0026825,77,249,326,logistic
gsm8k/1075,cluster:gsm8k/1075,gsm8k,always_strong,3,1,0.0036175,87,340,427,logistic
gsm8k/1084,cluster:gsm8k/1084,gsm8k,always_strong,3,1,0.00212,72,194,266,logistic
gsm8k/1087,cluster:gsm8k/1087,gsm8k,always_strong,3,1,0.0033850000000000004,110,311,421,logistic
gsm8k/1092,cluster:gsm8k/1092,gsm8k,always_strong,3,1,0.0026725000000000004,109,240,349,logistic
gsm8k/1103,cluster:gsm8k/1103,gsm8k,always_strong,3,1,0.0031175,107,285,392,logistic
gsm8k/1109,cluster:gsm8k/1109,gsm8k,always_strong,3,1,0.0028424999999999995,69,267,336,logistic
gsm8k/114,cluster:gsm8k/114,gsm8k,always_strong,3,0,0.00304,116,275,391,logistic
gsm8k/1141,cluster:gsm8k/1141,gsm8k,always_strong,3,1,0.0033575000000000002,75,317,392,logistic
gsm8k/116,cluster:gsm8k/116,gsm8k,always_strong,3,1,0.0028300000000000005,84,262,346,logistic
gsm8k/1192,cluster:gsm8k/1192,gsm8k,always_strong,3,1,0.0033425,101,309,410,logistic
gsm8k/1220,cluster:gsm8k/1220,gsm8k,always_strong,3,1,0.0026375,79,244,323,logistic
gsm8k/1248,cluster:gsm8k/1248,gsm8k,always_strong,3,1,0.0024975,143,214,357,logistic
gsm8k/1259,cluster:gsm8k/1259,gsm8k,always_strong,3,1,0.0027875,75,260,335,logistic
gsm8k/1275,cluster:gsm8k/1275,gsm8k,always_strong,3,1,0.0022875,103,203,306,logistic
gsm8k/1280,cluster:gsm8k/1280,gsm8k,always_strong,3,1,0.00198,80,178,258,logistic
gsm8k/1304,cluster:gsm8k/1304,gsm8k,always_strong,3,1,0.0029274999999999995,95,269,364,logistic
gsm8k/1308,cluster:gsm8k/1308,gsm8k,always_strong,3,1,0.0020375,67,187,254,logistic
gsm8k/132,cluster:gsm8k/132,gsm8k,always_strong,3,1,0.00426,92,403,495,logistic
gsm8k/136,cluster:gsm8k/136,gsm8k,always_strong,3,1,0.002005,78,181,259,logistic
gsm8k/137,cluster:gsm8k/137,gsm8k,always_strong,3,1,0.0036225,105,336,441,logistic
gsm8k/141,cluster:gsm8k/141,gsm8k,always_strong,3,1,0.0039425,73,376,449,logistic
gsm8k/15,cluster:gsm8k/15,gsm8k,always_strong,3,1,0.0033124999999999995,125,300,425,logistic
gsm8k/193,cluster:gsm8k/193,gsm8k,always_strong,3,1,0.0032425,153,286,439,logistic
gsm8k/195,cluster:gsm8k/195,gsm8k,always_strong,3,1,0.0026325,73,245,318,logistic
gsm8k/213,cluster:gsm8k/213,gsm8k,always_strong,3,1,0.00286,92,263,355,logistic
gsm8k/24,cluster:gsm8k/24,gsm8k,always_strong,3,1,0.001805,70,163,233,logistic
gsm8k/255,cluster:gsm8k/255,gsm8k,always_strong,3,0,0.002775,82,257,339,logistic
gsm8k/271,cluster:gsm8k/271,gsm8k,always_strong,3,1,0.0030250000000000003,82,282,364,logistic
gsm8k/316,cluster:gsm8k/316,gsm8k,always_strong,3,1,0.0032225,101,297,398,logistic
gsm8k/336,cluster:gsm8k/336,gsm8k,always_strong,3,1,0.0027174999999999994,83,251,334,logistic
gsm8k/358,cluster:gsm8k/358,gsm8k,always_strong,3,1,0.0030625,93,283,376,logistic
gsm8k/366,cluster:gsm8k/366,gsm8k,always_strong,3,1,0.0025425,97,230,327,logistic
gsm8k/367,cluster:gsm8k/367,gsm8k,always_strong,3,1,0.004795,110,452,562,logistic
gsm8k/399,cluster:gsm8k/399,gsm8k,always_strong,3,1,0.0022424999999999997,73,206,279,logistic
gsm8k/457,cluster:gsm8k/457,gsm8k,always_strong,3,1,0.002635,110,236,346,logistic
gsm8k/459,cluster:gsm8k/459,gsm8k,always_strong,3,1,0.0042175,171,379,550,logistic
gsm8k/472,cluster:gsm8k/472,gsm8k,always_strong,3,1,0.0026075,99,236,335,logistic
gsm8k/480,cluster:gsm8k/480,gsm8k,always_strong,3,1,0.00263,84,242,326,logistic
gsm8k/5,cluster:gsm8k/5,gsm8k,always_strong,3,1,0.0029074999999999995,87,269,356,logistic
gsm8k/51,cluster:gsm8k/51,gsm8k,always_strong,3,1,0.0025375,83,233,316,logistic
gsm8k/521,cluster:gsm8k/521,gsm8k,always_strong,3,1,0.0034274999999999996,107,316,423,logistic
gsm8k/525,cluster:gsm8k/525,gsm8k,always_strong,3,1,0.00281,112,253,365,logistic
gsm8k/529,cluster:gsm8k/529,gsm8k,always_strong,3,1,0.0025649999999999996,78,237,315,logistic
gsm8k/535,cluster:gsm8k/535,gsm8k,always_strong,3,1,0.0019950000000000002,66,183,249,logistic
gsm8k/541,cluster:gsm8k/541,gsm8k,always_strong,3,1,0.0040550000000000004,94,382,476,logistic
gsm8k/566,cluster:gsm8k/566,gsm8k,always_strong,3,1,0.002905,70,273,343,logistic
gsm8k/58,cluster:gsm8k/58,gsm8k,always_strong,3,1,0.002595,114,231,345,logistic
gsm8k/616,cluster:gsm8k/616,gsm8k,always_strong,3,1,0.00173,88,151,239,logistic
gsm8k/664,cluster:gsm8k/664,gsm8k,always_strong,3,1,0.0032,88,298,386,logistic
gsm8k/667,cluster:gsm8k/667,gsm8k,always_strong,3,1,0.0019125000000000001,77,172,249,logistic
gsm8k/679,cluster:gsm8k/679,gsm8k,always_strong,3,1,0.00214,60,199,259,logistic
gsm8k/683,cluster:gsm8k/683,gsm8k,always_strong,3,1,0.004874999999999999,98,463,561,logistic
gsm8k/684,cluster:gsm8k/684,gsm8k,always_strong,3,1,0.00271,92,248,340,logistic
gsm8k/685,cluster:gsm8k/685,gsm8k,always_strong,3,1,0.0022849999999999997,86,207,293,logistic
gsm8k/686,cluster:gsm8k/686,gsm8k,always_strong,3,1,0.0027525,89,253,342,logistic
gsm8k/687,cluster:gsm8k/687,gsm8k,always_strong,3,1,0.00364,76,345,421,logistic
gsm8k/688,cluster:gsm8k/688,gsm8k,always_strong,3,1,0.00249,100,224,324,logistic
gsm8k/702,cluster:gsm8k/702,gsm8k,always_strong,3,1,0.0033275,127,301,428,logistic
gsm8k/739,cluster:gsm8k/739,gsm8k,always_strong,3,1,0.0036275,91,340,431,logistic
gsm8k/745,cluster:gsm8k/745,gsm8k,always_strong,3,1,0.0034249999999999997,106,316,422,logistic
gsm8k/753,cluster:gsm8k/753,gsm8k,always_strong,3,1,0.0033075,91,308,399,logistic
gsm8k/759,cluster:gsm8k/759,gsm8k,always_strong,3,1,0.0023275,75,214,289,logistic
gsm8k/776,cluster:gsm8k/776,gsm8k,always_strong,3,1,0.001905,62,175,237,logistic
gsm8k/79,cluster:gsm8k/79,gsm8k,always_strong,3,1,0.00203,80,183,263,logistic
gsm8k/799,cluster:gsm8k/799,gsm8k,always_strong,3,1,0.002825,70,265,335,logistic
gsm8k/80,cluster:gsm8k/80,gsm8k,always_strong,3,1,0.0032825000000000003,69,311,380,logistic
gsm8k/804,cluster:gsm8k/804,gsm8k,always_strong,3,1,0.00407,100,382,482,logistic
gsm8k/839,cluster:gsm8k/839,gsm8k,always_strong,3,1,0.0026675,75,248,323,logistic
gsm8k/883,cluster:gsm8k/883,gsm8k,always_strong,3,1,0.0022025,105,194,299,logistic
gsm8k/894,cluster:gsm8k/894,gsm8k,always_strong,3,1,0.0043749999999999995,110,410,520,logistic
gsm8k/899,cluster:gsm8k/899,gsm8k,always_strong,3,1,0.001735,82,153,235,logistic
gsm8k/906,cluster:gsm8k/906,gsm8k,always_strong,3,0,0.002955,90,273,363,logistic
gsm8k/91,cluster:gsm8k/91,gsm8k,always_strong,3,1,0.0031774999999999998,71,300,371,logistic
gsm8k/914,cluster:gsm8k/914,gsm8k,always_strong,3,1,0.0023375,75,215,290,logistic
gsm8k/960,cluster:gsm8k/960,gsm8k,always_strong,3,1,0.004055,154,367,521,logistic
mbpp/108,cluster:mbpp/108,mbpp,always_strong,3,1,0.0013775,427,31,458,logistic
mbpp/109,cluster:mbpp/109,mbpp,always_strong,3,1,0.0008775,103,62,165,logistic
mbpp/114,cluster:mbpp/114,mbpp,always_strong,3,1,0.001535,318,74,392,logistic
mbpp/121,cluster:mbpp/121,mbpp,always_strong,3,1,0.0013425,169,92,261,logistic
mbpp/139,cluster:mbpp/139,mbpp,always_strong,3,1,0.0005025,101,25,126,logistic
mbpp/147,cluster:mbpp/147,mbpp,always_strong,3,1,0.0011725,181,72,253,logistic
mbpp/161,cluster:mbpp/161,mbpp,always_strong,3,1,0.00088,236,29,265,logistic
mbpp/168,cluster:mbpp/168,mbpp,always_strong,3,1,0.000455,118,16,134,logistic
mbpp/172,cluster:mbpp/172,mbpp,always_strong,3,1,0.0005375,143,18,161,logistic
mbpp/174,cluster:mbpp/174,mbpp,always_strong,3,1,0.001045,230,47,277,logistic
mbpp/201,cluster:mbpp/201,mbpp,always_strong,3,1,0.0004825,101,23,124,logistic
mbpp/214,cluster:mbpp/214,mbpp,always_strong,3,1,0.00048249999999999996,97,24,121,logistic
mbpp/22,cluster:mbpp/22,mbpp,always_strong,3,1,0.0007375000000000001,131,41,172,logistic
mbpp/224,cluster:mbpp/224,mbpp,always_strong,3,1,0.00067,92,44,136,logistic
mbpp/233,cluster:mbpp/233,mbpp,always_strong,3,0,0.00059,116,30,146,logistic
mbpp/253,cluster:mbpp/253,mbpp,always_strong,3,1,0.0011875,107,92,199,logistic
mbpp/262,cluster:mbpp/262,mbpp,always_strong,3,1,0.0006774999999999999,187,21,208,logistic
mbpp/282,cluster:mbpp/282,mbpp,always_strong,3,1,0.0006225,121,32,153,logistic
mbpp/284,cluster:mbpp/284,mbpp,always_strong,3,1,0.0005175,119,22,141,logistic
mbpp/296,cluster:mbpp/296,mbpp,always_strong,3,1,0.0037925,117,350,467,logistic
mbpp/298,cluster:mbpp/298,mbpp,always_strong,3,1,0.00118,264,52,316,logistic
mbpp/31,cluster:mbpp/31,mbpp,always_strong,3,0,0.0018024999999999998,325,99,424,logistic
mbpp/321,cluster:mbpp/321,mbpp,always_strong,3,1,0.00083,108,56,164,logistic
mbpp/325,cluster:mbpp/325,mbpp,always_strong,3,1,0.0016175,99,137,236,logistic
mbpp/34,cluster:mbpp/34,mbpp,always_strong,3,0,0.0007574999999999999,115,47,162,logistic
mbpp/359,cluster:mbpp/359,mbpp,always_strong,3,1,0.001355,110,108,218,logistic
mbpp/374,cluster:mbpp/374,mbpp,always_strong,3,0,0.00079,204,28,232,logistic
mbpp/385,cluster:mbpp/385,mbpp,always_strong,3,1,0.0009050000000000001,90,68,158,logistic
mbpp/388,cluster:mbpp/388,mbpp,always_strong,3,1,0.0007650000000000001,106,50,156,logistic
mbpp/39,cluster:mbpp/39,mbpp,always_strong,3,1,0.0018700000000000001,108,160,268,logistic
mbpp/400,cluster:mbpp/400,mbpp,always_strong,3,1,0.00082,156,43,199,logistic
mbpp/407,cluster:mbpp/407,mbpp,always_strong,3,1,0.0015400000000000001,92,131,223,logistic
mbpp/420,cluster:mbpp/420,mbpp,always_strong,3,1,0.00056,92,33,125,logistic
mbpp/426,cluster:mbpp/426,mbpp,always_strong,3,1,0.0006749999999999999,158,28,186,logistic
mbpp/43,cluster:mbpp/43,mbpp,always_strong,3,1,0.0007725000000000001,105,51,156,logistic
mbpp/430,cluster:mbpp/430,mbpp,always_strong,3,0,0.001355,102,110,212,logistic
mbpp/51,cluster:mbpp/51,mbpp,always_strong,3,1,0.00046249999999999997,97,22,119,logistic
mbpp/517,cluster:mbpp/517,mbpp,always_strong,3,1,0.0005525,113,27,140,logistic
mbpp/520,cluster:mbpp/520,mbpp,always_strong,3,1,0.0007875,123,48,171,logistic
mbpp/539,cluster:mbpp/539,mbpp,always_strong,3,1,0.001495,430,42,472,logistic
mbpp/540,cluster:mbpp/540,mbpp,always_strong,3,1,0.00083,140,48,188,logistic
mbpp/546,cluster:mbpp/546,mbpp,always_strong,3,0,0.0007725,101,52,153,logistic
mbpp/552,cluster:mbpp/552,mbpp,always_strong,3,1,0.001035,114,75,189,logistic
mbpp/612,cluster:mbpp/612,mbpp,always_strong,3,1,0.001225,210,70,280,logistic
mbpp/622,cluster:mbpp/622,mbpp,always_strong,3,1,0.0034875,187,302,489,logistic
mbpp/63,cluster:mbpp/63,mbpp,always_strong,3,1,0.0006425000000000001,153,26,179,logistic
mbpp/636,cluster:mbpp/636,mbpp,always_strong,3,0,0.0006725,109,40,149,logistic
mbpp/640,cluster:mbpp/640,mbpp,always_strong,3,0,0.001075,98,83,181,logistic
mbpp/648,cluster:mbpp/648,mbpp,always_strong,3,1,0.0009575,179,51,230,logistic
mbpp/653,cluster:mbpp/653,mbpp,always_strong,3,1,0.0010275,247,41,288,logistic
mbpp/675,cluster:mbpp/675,mbpp,always_strong,3,1,0.0006625,109,39,148,logistic
mbpp/689,cluster:mbpp/689,mbpp,always_strong,3,1,0.0020175,211,149,360,logistic
mbpp/691,cluster:mbpp/691,mbpp,always_strong,3,1,0.0011625,269,49,318,logistic
mbpp/711,cluster:mbpp/711,mbpp,always_strong,3,1,0.00108,100,83,183,logistic
mbpp/714,cluster:mbpp/714,mbpp,always_strong,3,0,0.002725,94,249,343,logistic
mbpp/722,cluster:mbpp/722,mbpp,always_strong,3,1,0.0013325,337,49,386,logistic
mbpp/724,cluster:mbpp/724,mbpp,always_strong,3,1,0.000505,94,27,121,logistic
mbpp/727,cluster:mbpp/727,mbpp,always_strong,3,1,0.000625,130,30,160,logistic
mbpp/744,cluster:mbpp/744,mbpp,always_strong,3,1,0.00051,120,21,141,logistic
mbpp/765,cluster:mbpp/765,mbpp,always_strong,3,1,0.0010225,85,81,166,logistic
mbpp/768,cluster:mbpp/768,mbpp,always_strong,3,1,0.0005124999999999999,93,28,121,logistic
mbpp/773,cluster:mbpp/773,mbpp,always_strong,3,0,0.0008625,137,52,189,logistic
mbpp/785,cluster:mbpp/785,mbpp,always_strong,3,1,0.00056,124,25,149,logistic
mbpp/790,cluster:mbpp/790,mbpp,always_strong,3,1,0.00059,100,34,134,logistic
mbpp/80,cluster:mbpp/80,mbpp,always_strong,3,1,0.0005425,93,31,124,logistic
mbpp/81,cluster:mbpp/81,mbpp,always_strong,3,1,0.001315,258,67,325,logistic
mbpp/812,cluster:mbpp/812,mbpp,always_strong,3,1,0.0004575,107,19,126,logistic
mbpp/848,cluster:mbpp/848,mbpp,always_strong,3,1,0.0005525,101,30,131,logistic
mbpp/851,cluster:mbpp/851,mbpp,always_strong,3,0,0.00119,112,91,203,logistic
mbpp/855,cluster:mbpp/855,mbpp,always_strong,3,1,0.0005124999999999999,93,28,121,logistic
mbpp/857,cluster:mbpp/857,mbpp,always_strong,3,1,0.0008950000000000001,286,18,304,logistic
mbpp/875,cluster:mbpp/875,mbpp,always_strong,3,1,0.00063,152,25,177,logistic
mbpp/880,cluster:mbpp/880,mbpp,always_strong,3,1,0.0009025,105,64,169,logistic
mbpp/883,cluster:mbpp/883,mbpp,always_strong,3,1,0.0007899999999999999,168,37,205,logistic
mbpp/926,cluster:mbpp/926,mbpp,always_strong,3,0,0.0012599999999999998,92,103,195,logistic
mbpp/940,cluster:mbpp/940,mbpp,always_strong,3,1,0.0023675,171,194,365,logistic
mbpp/954,cluster:mbpp/954,mbpp,always_strong,3,1,0.000575,94,34,128,logistic
mbpp/959,cluster:mbpp/959,mbpp,always_strong,3,1,0.0005,132,17,149,logistic
mbpp/968,cluster:mbpp/968,mbpp,always_strong,3,0,0.00083,100,58,158,logistic
mbpp/973,cluster:mbpp/973,mbpp,always_strong,3,1,0.0004575,99,21,120,logistic
mmlu/astronomy/10,mmlu/astronomy|dup:mmlu/astronomy/10,mmlu,always_strong,3,1,0.00036500000000000004,134,3,137,logistic
mmlu/astronomy/12,mmlu/astronomy|dup:mmlu/astronomy/10,mmlu,always_strong,3,1,0.00028250000000000004,101,3,104,logistic
mmlu/astronomy/13,mmlu/astronomy|dup:mmlu/astronomy/10,mmlu,always_strong,3,1,0.00033000000000000005,120,3,123,logistic
mmlu/astronomy/144,mmlu/astronomy|dup:mmlu/astronomy/10,mmlu,always_strong,3,1,0.0002475,87,3,90,logistic
mmlu/astronomy/149,mmlu/astronomy|dup:mmlu/astronomy/10,mmlu,always_strong,3,1,0.0002875,103,3,106,logistic
mmlu/astronomy/30,mmlu/astronomy|dup:mmlu/astronomy/10,mmlu,always_strong,3,1,0.0005075,191,3,194,logistic
mmlu/astronomy/54,mmlu/astronomy|dup:mmlu/astronomy/10,mmlu,always_strong,3,1,0.00028000000000000003,100,3,103,logistic
mmlu/astronomy/69,mmlu/astronomy|dup:mmlu/astronomy/10,mmlu,always_strong,3,1,0.00034500000000000004,126,3,129,logistic
mmlu/college_physics/18,mmlu/college_physics|dup:mmlu/college_physics/18,mmlu,always_strong,3,1,0.0044975,111,422,533,logistic
mmlu/college_physics/19,mmlu/college_physics|dup:mmlu/college_physics/18,mmlu,always_strong,3,1,0.0025775,127,226,353,logistic
mmlu/college_physics/27,mmlu/college_physics|dup:mmlu/college_physics/18,mmlu,always_strong,3,1,0.004305,110,403,513,logistic
mmlu/college_physics/29,mmlu/college_physics|dup:mmlu/college_physics/18,mmlu,always_strong,3,1,0.0051775,139,483,622,logistic
mmlu/college_physics/37,mmlu/college_physics|dup:mmlu/college_physics/18,mmlu,always_strong,3,1,0.00022749999999999997,79,3,82,logistic
mmlu/college_physics/73,mmlu/college_physics|dup:mmlu/college_physics/18,mmlu,always_strong,3,1,0.010907499999999999,135,1057,1192,logistic
mmlu/college_physics/88,mmlu/college_physics|dup:mmlu/college_physics/18,mmlu,always_strong,3,1,0.0041600000000000005,128,384,512,logistic
mmlu/college_physics/98,mmlu/college_physics|dup:mmlu/college_physics/18,mmlu,always_strong,3,1,0.004565,158,417,575,logistic
mmlu/conceptual_physics/1,mmlu/conceptual_physics|dup:mmlu/conceptual_physics/1,mmlu,always_strong,3,1,0.000225,78,3,81,logistic
mmlu/conceptual_physics/225,mmlu/conceptual_physics|dup:mmlu/conceptual_physics/1,mmlu,always_strong,3,1,0.00022,76,3,79,logistic
mmlu/conceptual_physics/229,mmlu/conceptual_physics|dup:mmlu/conceptual_physics/1,mmlu,always_strong,3,1,0.00022,76,3,79,logistic
mmlu/conceptual_physics/26,mmlu/conceptual_physics|dup:mmlu/conceptual_physics/1,mmlu,always_strong,3,1,0.0002975,107,3,110,logistic
mmlu/conceptual_physics/33,mmlu/conceptual_physics|dup:mmlu/conceptual_physics/1,mmlu,always_strong,3,1,0.0002525,89,3,92,logistic
mmlu/conceptual_physics/42,mmlu/conceptual_physics|dup:mmlu/conceptual_physics/1,mmlu,always_strong,3,1,0.00022,76,3,79,logistic
mmlu/conceptual_physics/94,mmlu/conceptual_physics|dup:mmlu/conceptual_physics/1,mmlu,always_strong,3,1,0.0002325,81,3,84,logistic
mmlu/conceptual_physics/99,mmlu/conceptual_physics|dup:mmlu/conceptual_physics/1,mmlu,always_strong,3,1,0.00024500000000000005,86,3,89,logistic
mmlu/econometrics/102,mmlu/econometrics|dup:mmlu/econometrics/102,mmlu,always_strong,3,1,0.000335,122,3,125,logistic
mmlu/econometrics/109,mmlu/econometrics|dup:mmlu/econometrics/102,mmlu,always_strong,3,1,0.000475,178,3,181,logistic
mmlu/econometrics/12,mmlu/econometrics|dup:mmlu/econometrics/102,mmlu,always_strong,3,1,0.0003125,113,3,116,logistic
mmlu/econometrics/32,mmlu/econometrics|dup:mmlu/econometrics/102,mmlu,always_strong,3,0,0.00030250000000000003,109,3,112,logistic
mmlu/econometrics/37,mmlu/econometrics|dup:mmlu/econometrics/102,mmlu,always_strong,3,1,0.00031,112,3,115,logistic
mmlu/econometrics/78,mmlu/econometrics|dup:mmlu/econometrics/102,mmlu,always_strong,3,1,0.00032500000000000004,118,3,121,logistic
mmlu/econometrics/83,mmlu/econometrics|dup:mmlu/econometrics/102,mmlu,always_strong,3,1,0.0002725,97,3,100,logistic
mmlu/econometrics/97,mmlu/econometrics|dup:mmlu/econometrics/102,mmlu,always_strong,3,1,0.00052,196,3,199,logistic
mmlu/electrical_engineering/104,mmlu/electrical_engineering|dup:mmlu/electrical_engineering/104,mmlu,always_strong,3,1,0.000265,94,3,97,logistic
mmlu/electrical_engineering/105,mmlu/electrical_engineering|dup:mmlu/electrical_engineering/104,mmlu,always_strong,3,0,0.0002625,93,3,96,logistic
mmlu/electrical_engineering/133,mmlu/electrical_engineering|dup:mmlu/electrical_engineering/104,mmlu,always_strong,3,1,0.000225,78,3,81,logistic
mmlu/electrical_engineering/134,mmlu/electrical_engineering|dup:mmlu/electrical_engineering/104,mmlu,always_strong,3,1,0.000215,74,3,77,logistic
mmlu/electrical_engineering/139,mmlu/electrical_engineering|dup:mmlu/electrical_engineering/104,mmlu,always_strong,3,1,0.00023,80,3,83,logistic
mmlu/electrical_engineering/65,mmlu/electrical_engineering|dup:mmlu/electrical_engineering/104,mmlu,always_strong,3,1,0.00029,104,3,107,logistic
mmlu/electrical_engineering/87,mmlu/electrical_engineering|dup:mmlu/electrical_engineering/104,mmlu,always_strong,3,0,0.00026750000000000005,95,3,98,logistic
mmlu/electrical_engineering/97,mmlu/electrical_engineering|dup:mmlu/electrical_engineering/104,mmlu,always_strong,3,1,0.00022,76,3,79,logistic
mmlu/high_school_european_history/1,mmlu/high_school_european_history|dup:mmlu/high_school_european_history/1,mmlu,always_strong,3,1,0.0005424999999999999,205,3,208,logistic
mmlu/high_school_european_history/127,mmlu/high_school_european_history|dup:mmlu/high_school_european_history/1,mmlu,always_strong,3,1,0.001445,566,3,569,logistic
mmlu/high_school_european_history/152,mmlu/high_school_european_history|dup:mmlu/high_school_european_history/1,mmlu,always_strong,3,0,0.0007024999999999999,269,3,272,logistic
mmlu/high_school_european_history/163,mmlu/high_school_european_history|dup:mmlu/high_school_european_history/1,mmlu,always_strong,3,1,0.0006775,259,3,262,logistic
mmlu/high_school_european_history/17,mmlu/high_school_european_history|dup:mmlu/high_school_european_history/1,mmlu,always_strong,3,0,0.00094,364,3,367,logistic
mmlu/high_school_european_history/36,mmlu/high_school_european_history|dup:mmlu/high_school_european_history/1,mmlu,always_strong,3,1,0.0011325,441,3,444,logistic
